"guideline","category","title","publication_date","extension","url","title_clean","publication_date_clean","extension_clean","filename","folder","full_path","downloaded","download_status","error"
"NG257","Additional documents published","Supporting documentation: Evidence K","31 March 2026","xlsx","https://www.nice.org.uk/guidance/ng257/documents/supporting-documentation-6","Supporting_documentation_Evidence_K","31_March_2026","xlsx","Supporting_documentation_Evidence_K_31_March_2026.xlsx","D:/NICE_history/NG257","D:/NICE_history/NG257/Supporting_documentation_Evidence_K_31_March_2026.xlsx",TRUE,"downloaded",
"NG257","Additional documents published","Supporting documentation: Evidnece R","31 March 2026","xlsx","https://www.nice.org.uk/guidance/ng257/documents/supporting-documentation-11","Supporting_documentation_Evidnece_R","31_March_2026","xlsx","Supporting_documentation_Evidnece_R_31_March_2026.xlsx","D:/NICE_history/NG257","D:/NICE_history/NG257/Supporting_documentation_Evidnece_R_31_March_2026.xlsx",TRUE,"downloaded",
"NG257","Committee list updated","Committee member list","31 March 2026","pdf","https://www.nice.org.uk/guidance/ng257/documents/committee-member-list-3","Committee_member_list","31_March_2026","pdf","Committee_member_list_31_March_2026.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Committee_member_list_31_March_2026.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 5","02 May 2023","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-5","Minutes_5","02_May_2023","pdf","Minutes_5_02_May_2023.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_5_02_May_2023.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 1","05 December 2022","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes","Minutes_1","05_December_2022","pdf","Minutes_1_05_December_2022.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_1_05_December_2022.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 10","06 December 2023","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-10","Minutes_10","06_December_2023","pdf","Minutes_10_06_December_2023.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_10_06_December_2023.pdf",FALSE,"failed","Transferred a partial file [www.nice.org.uk]:
transfer closed with outstanding read data remaining"
"NG257","Committee meetings","Minutes 8","06 September 2023","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-8","Minutes_8","06_September_2023","pdf","Minutes_8_06_September_2023.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_8_06_September_2023.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 21","10 July 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-24","Minutes_21","10_July_2025","pdf","Minutes_21_10_July_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_21_10_July_2025.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 17","11 March 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-17","Minutes_17","11_March_2025","pdf","Minutes_17_11_March_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_17_11_March_2025.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 22","11 November 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-25","Minutes_22","11_November_2025","pdf","Minutes_22_11_November_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_22_11_November_2025.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 9","11 October 2023","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-9","Minutes_9","11_October_2023","pdf","Minutes_9_11_October_2023.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_9_11_October_2023.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 6","12 June 2023","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-6","Minutes_6","12_June_2023","pdf","Minutes_6_12_June_2023.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_6_12_June_2023.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 19","14 February 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-20","Minutes_19","14_February_2025","pdf","Minutes_19_14_February_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_19_14_February_2025.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 23","14 November 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-26","Minutes_23","14_November_2025","pdf","Minutes_23_14_November_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_23_14_November_2025.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 14","15 July 2024","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-14","Minutes_14","15_July_2024","pdf","Minutes_14_15_July_2024.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_14_15_July_2024.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 2","16 January 2023","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-2","Minutes_2","16_January_2023","pdf","Minutes_2_16_January_2023.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_2_16_January_2023.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 11","17 January 2024","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-12","Minutes_11","17_January_2024","pdf","Minutes_11_17_January_2024.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_11_17_January_2024.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 20","17 March 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-21","Minutes_20","17_March_2025","pdf","Minutes_20_17_March_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_20_17_March_2025.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 18","18 March 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-19","Minutes_18","18_March_2025","pdf","Minutes_18_18_March_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_18_18_March_2025.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 3","21 February 2023","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-3","Minutes_3","21_February_2023","pdf","Minutes_3_21_February_2023.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_3_21_February_2023.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 12","21 March 2024","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-11","Minutes_12","21_March_2024","pdf","Minutes_12_21_March_2024.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_12_21_March_2024.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 13","23 May 2024","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-13","Minutes_13","23_May_2024","pdf","Minutes_13_23_May_2024.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_13_23_May_2024.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 4","24 March 2023","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-4","Minutes_4","24_March_2023","pdf","Minutes_4_24_March_2023.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_4_24_March_2023.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 15","26 November 2024","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-15","Minutes_15","26_November_2024","pdf","Minutes_15_26_November_2024.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_15_26_November_2024.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 16","26 November 2024","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-16","Minutes_16","26_November_2024","pdf","Minutes_16_26_November_2024.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_16_26_November_2024.pdf",TRUE,"downloaded",
"NG257","Committee meetings","Minutes 7","27 July 2023","pdf","https://www.nice.org.uk/guidance/ng257/documents/minutes-7","Minutes_7","27_July_2023","pdf","Minutes_7_27_July_2023.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Minutes_7_27_July_2023.pdf",TRUE,"downloaded",
"NG257","Consultation comments published","Consultation comments and responses","31 March 2026","pdf","https://www.nice.org.uk/guidance/ng257/documents/consultation-comments-and-responses","Consultation_comments_and_responses","31_March_2026","pdf","Consultation_comments_and_responses_31_March_2026.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Consultation_comments_and_responses_31_March_2026.pdf",TRUE,"downloaded",
"NG257","Declaration of interests","Register of interests","31 March 2026","pdf","https://www.nice.org.uk/guidance/ng257/documents/register-of-interests","Register_of_interests","31_March_2026","pdf","Register_of_interests_31_March_2026.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Register_of_interests_31_March_2026.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Acknowledgements","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/supporting-documentation-2","Acknowledgements","10_September_2025","pdf","Acknowledgements_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Acknowledgements_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Comments form","10 September 2025","docx","https://www.nice.org.uk/guidance/ng257/documents/comments-form-2","Comments_form","10_September_2025","docx","Comments_form_10_September_2025.docx","D:/NICE_history/NG257","D:/NICE_history/NG257/Comments_form_10_September_2025.docx",TRUE,"downloaded",
"NG257","Draft guidance consultation","Committee member list","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/committee-member-list-2","Committee_member_list","10_September_2025","pdf","Committee_member_list_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Committee_member_list_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Draft guideline (downloadable version)","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/450-2","Draft_guideline_(downloadable_version)","10_September_2025","pdf","Draft_guideline_(downloadable_version)_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Draft_guideline_(downloadable_version)_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Equality and health inequalities assessment (downloadable version)","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/equality-and-health-inequalities","Equality_and_health_inequalities_assessment_(downloadable_version)","10_September_2025","pdf","Equality_and_health_inequalities_assessment_(downloadable_version)_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Equality_and_health_inequalities_assessment_(downloadable_version)_10_September_2025.pdf",FALSE,"failed","HTTP status: 502"
"NG257","Draft guidance consultation","Evidence review A","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review","Evidence_review_A","10_September_2025","pdf","Evidence_review_A_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_A_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review B","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-2","Evidence_review_B","10_September_2025","pdf","Evidence_review_B_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_B_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review C","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-3","Evidence_review_C","10_September_2025","pdf","Evidence_review_C_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_C_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review D","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-4","Evidence_review_D","10_September_2025","pdf","Evidence_review_D_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_D_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review E","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-5","Evidence_review_E","10_September_2025","pdf","Evidence_review_E_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_E_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review F","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-6","Evidence_review_F","10_September_2025","pdf","Evidence_review_F_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_F_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review G","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-7","Evidence_review_G","10_September_2025","pdf","Evidence_review_G_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_G_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review H","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-8","Evidence_review_H","10_September_2025","pdf","Evidence_review_H_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_H_10_September_2025.pdf",FALSE,"failed","Transferred a partial file [www.nice.org.uk]:
transfer closed with outstanding read data remaining"
"NG257","Draft guidance consultation","Evidence review I","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-9","Evidence_review_I","10_September_2025","pdf","Evidence_review_I_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_I_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review J","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-10","Evidence_review_J","10_September_2025","pdf","Evidence_review_J_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_J_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review K","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-11","Evidence_review_K","10_September_2025","pdf","Evidence_review_K_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_K_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review L","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-12","Evidence_review_L","10_September_2025","pdf","Evidence_review_L_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_L_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review M","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-13","Evidence_review_M","10_September_2025","pdf","Evidence_review_M_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_M_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review N","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-14","Evidence_review_N","10_September_2025","pdf","Evidence_review_N_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_N_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review O","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-15","Evidence_review_O","10_September_2025","pdf","Evidence_review_O_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_O_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review P","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-16","Evidence_review_P","10_September_2025","pdf","Evidence_review_P_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_P_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review Q","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-17","Evidence_review_Q","10_September_2025","pdf","Evidence_review_Q_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_Q_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review R","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-18","Evidence_review_R","10_September_2025","pdf","Evidence_review_R_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_R_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review S","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-19","Evidence_review_S","10_September_2025","pdf","Evidence_review_S_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_S_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review T","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-20","Evidence_review_T","10_September_2025","pdf","Evidence_review_T_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_T_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review U","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-21","Evidence_review_U","10_September_2025","pdf","Evidence_review_U_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_U_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review V","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-22","Evidence_review_V","10_September_2025","pdf","Evidence_review_V_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_V_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review W","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-23","Evidence_review_W","10_September_2025","pdf","Evidence_review_W_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_W_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review X","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-24","Evidence_review_X","10_September_2025","pdf","Evidence_review_X_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_X_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Evidence review Y","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/evidence-review-25","Evidence_review_Y","10_September_2025","pdf","Evidence_review_Y_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Evidence_review_Y_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Methods","10 September 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/supporting-documentation","Methods","10_September_2025","pdf","Methods_10_September_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Methods_10_September_2025.pdf",TRUE,"downloaded",
"NG257","Draft guidance consultation","Supplement I","10 September 2025","xlsx","https://www.nice.org.uk/guidance/ng257/documents/supporting-documentation-7","Supplement_I","10_September_2025","xlsx","Supplement_I_10_September_2025.xlsx","D:/NICE_history/NG257","D:/NICE_history/NG257/Supplement_I_10_September_2025.xlsx",TRUE,"downloaded",
"NG257","Draft guidance consultation","Supplement J","10 September 2025","xlsx","https://www.nice.org.uk/guidance/ng257/documents/supporting-documentation-8","Supplement_J","10_September_2025","xlsx","Supplement_J_10_September_2025.xlsx","D:/NICE_history/NG257","D:/NICE_history/NG257/Supplement_J_10_September_2025.xlsx",TRUE,"downloaded",
"NG257","Draft guidance consultation","Supplement K","10 September 2025","xlsx","https://www.nice.org.uk/guidance/ng257/documents/supporting-documentation-9","Supplement_K","10_September_2025","xlsx","Supplement_K_10_September_2025.xlsx","D:/NICE_history/NG257","D:/NICE_history/NG257/Supplement_K_10_September_2025.xlsx",TRUE,"downloaded",
"NG257","Draft guidance consultation","Supplement R","10 September 2025","xlsx","https://www.nice.org.uk/guidance/ng257/documents/supporting-documentation-10","Supplement_R","10_September_2025","xlsx","Supplement_R_10_September_2025.xlsx","D:/NICE_history/NG257","D:/NICE_history/NG257/Supplement_R_10_September_2025.xlsx",TRUE,"downloaded",
"NG257","Draft scope consultation","Comments form","19 August 2022","docx","https://www.nice.org.uk/guidance/ng257/documents/comments-form","Comments_form","19_August_2022","docx","Comments_form_19_August_2022.docx","D:/NICE_history/NG257","D:/NICE_history/NG257/Comments_form_19_August_2022.docx",TRUE,"downloaded",
"NG257","Draft scope consultation","Draft scope","19 August 2022","pdf","https://www.nice.org.uk/guidance/ng257/documents/draft-scope","Draft_scope","19_August_2022","pdf","Draft_scope_19_August_2022.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Draft_scope_19_August_2022.pdf",TRUE,"downloaded",
"NG257","Draft scope consultation","Equality impact assessment","19 August 2022","pdf","https://www.nice.org.uk/guidance/ng257/documents/equality-impact-assessment-2","Equality_impact_assessment","19_August_2022","pdf","Equality_impact_assessment_19_August_2022.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Equality_impact_assessment_19_August_2022.pdf",TRUE,"downloaded",
"NG257","Equality and health inequalities assessment","Equality and health inequalities assessment","31 March 2026","pdf","https://www.nice.org.uk/guidance/ng257/documents/equality-and-health-inequalities-2","Equality_and_health_inequalities_assessment","31_March_2026","pdf","Equality_and_health_inequalities_assessment_31_March_2026.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Equality_and_health_inequalities_assessment_31_March_2026.pdf",TRUE,"downloaded",
"NG257","Pre-consultation documents released","Economic plan","05 December 2024","pdf","https://www.nice.org.uk/guidance/ng257/documents/economic-plan","Economic_plan","05_December_2024","pdf","Economic_plan_05_December_2024.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Economic_plan_05_December_2024.pdf",TRUE,"downloaded",
"NG257","Pre-consultation documents released","Review questions","07 April 2025","pdf","https://www.nice.org.uk/guidance/ng257/documents/review-questions-2","Review_questions","07_April_2025","pdf","Review_questions_07_April_2025.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Review_questions_07_April_2025.pdf",TRUE,"downloaded",
"NG257","Scope published","Consultation comments and responses","04 January 2023","pdf","https://www.nice.org.uk/guidance/ng257/documents/consultation-comments-and-responses-2","Consultation_comments_and_responses","04_January_2023","pdf","Consultation_comments_and_responses_04_January_2023.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Consultation_comments_and_responses_04_January_2023.pdf",TRUE,"downloaded",
"NG257","Scope published","Equality impact assessment 2","22 November 2022","pdf","https://www.nice.org.uk/guidance/ng257/documents/equality-impact-assessment","Equality_impact_assessment_2","22_November_2022","pdf","Equality_impact_assessment_2_22_November_2022.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Equality_impact_assessment_2_22_November_2022.pdf",TRUE,"downloaded",
"NG257","Scope published","Final scope","22 November 2022","pdf","https://www.nice.org.uk/guidance/ng257/documents/final-scope-2","Final_scope","22_November_2022","pdf","Final_scope_22_November_2022.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Final_scope_22_November_2022.pdf",TRUE,"downloaded",
"NG257","Scoping workshop","Workshop notes","19 August 2022","pdf","https://www.nice.org.uk/guidance/ng257/documents/workshop-notes","Workshop_notes","19_August_2022","pdf","Workshop_notes_19_August_2022.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Workshop_notes_19_August_2022.pdf",TRUE,"downloaded",
"NG257","Stakeholder list updated","Stakeholder list","31 March 2026","pdf","https://www.nice.org.uk/guidance/ng257/documents/stakeholder-list","Stakeholder_list","31_March_2026","pdf","Stakeholder_list_31_March_2026.pdf","D:/NICE_history/NG257","D:/NICE_history/NG257/Stakeholder_list_31_March_2026.pdf",TRUE,"downloaded",
"NG9","Committee meetings","Minutes","13 July 2021","pdf","https://www.nice.org.uk/guidance/ng9/update/ng9-update-1/documents/minutes","Minutes","13_July_2021","pdf","Minutes_13_July_2021.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Minutes_13_July_2021.pdf",TRUE,"downloaded",
"NG9","Declaration of interests","Register of interests","13 July 2021","pdf","https://www.nice.org.uk/guidance/ng9/update/ng9-update-1/documents/register-of-interests","Register_of_interests","13_July_2021","pdf","Register_of_interests_13_July_2021.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Register_of_interests_13_July_2021.pdf",TRUE,"downloaded",
"NG9","Guidance published","Committee member list","09 August 2021","pdf","https://www.nice.org.uk/guidance/ng9/update/ng9-update-1/documents/committee-member-list-2","Committee_member_list","09_August_2021","pdf","Committee_member_list_09_August_2021.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Committee_member_list_09_August_2021.pdf",TRUE,"downloaded",
"NG9","Guidance published","Consultation comments and responses","09 August 2021","pdf","https://www.nice.org.uk/guidance/ng9/update/ng9-update-1/documents/consultation-comments-and-responses","Consultation_comments_and_responses","09_August_2021","pdf","Consultation_comments_and_responses_09_August_2021.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Consultation_comments_and_responses_09_August_2021.pdf",TRUE,"downloaded",
"NG9","Guidance published","Equality impact assessment","09 August 2021","pdf","https://www.nice.org.uk/guidance/ng9/update/ng9-update-1/documents/equality-impact-assessment","Equality_impact_assessment","09_August_2021","pdf","Equality_impact_assessment_09_August_2021.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Equality_impact_assessment_09_August_2021.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Consultation comments","01 June 2015","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-consultation-comments2","Consultation_comments","01_June_2015","pdf","Consultation_comments_01_June_2015.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Consultation_comments_01_June_2015.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Equality impact assessment form","01 June 2015","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-equality-impact-assessment-form2","Equality_impact_assessment_form","01_June_2015","pdf","Equality_impact_assessment_form_01_June_2015.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Equality_impact_assessment_form_01_June_2015.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Stakeholder list","04 June 2019","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/stakeholder-list-2","Stakeholder_list","04_June_2019","pdf","Stakeholder_list_04_June_2019.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/Stakeholder_list_04_June_2019.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG 3 minutes","04 March 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-3-minutes2","GDG_3_minutes","04_March_2014","pdf","GDG_3_minutes_04_March_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_3_minutes_04_March_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","GDG 4 minutes","04 March 2014","pdf","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/bronchiolitis-in-children-gdg-4-minutes2","GDG_4_minutes","04_March_2014","pdf","GDG_4_minutes_04_March_2014.pdf","D:/NICE_history/NG9","D:/NICE_history/NG9/GDG_4_minutes_04_March_2014.pdf",TRUE,"downloaded",
"NG9","Original development on 01 June 2015","Comments form","06 June 2019","docx","https://www.nice.org.uk/guidance/ng9/update/NG9/documents/comments-form","Comments_form","06_June_2019","docx","Comments_form_06_June_2019.docx","D:/NICE_history/NG9","D:/NICE_history/NG9/Comments_form_06_June_2019.docx",TRUE,"downloaded",
